source,block_index,audio_file,item,answer,trial_type,response_alternatives,chance_level,assessment_stage,item_id,d,prompt,orig_item_num,task,corpus_id,task_id,item_uid,randomize,time_limit,difficulty,trial_num,required_selections,image
2d-rabbit,1,mental-rotation-prompt1,Rp-200,Rp-000-silh,2D,"Rp-000-silh,Rn-000-silh",0.5,test_response,Rp-200,,Choose the matching picture.,14,Mental Rotation,mental-rotation,mental-rotation,mrot_2d_rabbit_200,,5000,2.767337738,,,
2d-rabbit,1,mental-rotation-prompt1,Rp-240,Rp-000-silh,2D,"Rp-000-silh,Rn-000-silh",0.5,test_response,Rp-240,,Choose the matching picture.,16,Mental Rotation,mental-rotation,mental-rotation,mrot_2d_rabbit_240,,5000,1.349151499,,,
2d-rabbit,1,mental-rotation-prompt1,Rn-200,Rn-000-silh,2D,"Rp-000-silh,Rn-000-silh",0.5,test_response,Rn-200,,Choose the matching picture.,15,Mental Rotation,mental-rotation,mental-rotation,mrot_2d_rabbit_200,,5000,3.322498825,,,
2d-rabbit,1,mental-rotation-prompt1,Rn-240,Rn-000-silh,2D,"Rp-000-silh,Rn-000-silh",0.5,test_response,Rn-240,,Choose the matching picture.,17,Mental Rotation,mental-rotation,mental-rotation,mrot_2d_rabbit_240,,5000,1.457061028,,,
2d-rabbit,1,mental-rotation-prompt1,Rp-280,Rp-000-silh,2D,"Rp-000-silh,Rn-000-silh",0.5,test_response,Rp-280,,Choose the matching picture.,18,Mental Rotation,mental-rotation,mental-rotation,mrot_2d_rabbit_280,,5000,-0.4311973047,,,
2d-rabbit,1,mental-rotation-prompt1,Rp-320,Rp-000-silh,2D,"Rp-000-silh,Rn-000-silh",0.5,test_response,Rp-320,,Choose the matching picture.,20,Mental Rotation,mental-rotation,mental-rotation,mrot_2d_rabbit_320,,5000,0.4412038665,,,
2d-rabbit,1,mental-rotation-prompt1,Rn-280,Rn-000-silh,2D,"Rp-000-silh,Rn-000-silh",0.5,test_response,Rn-280,,Choose the matching picture.,19,Mental Rotation,mental-rotation,mental-rotation,mrot_2d_rabbit_280,,5000,0.653309681,,,
2d-rabbit,1,mental-rotation-prompt1,Rn-320,Rn-000-silh,2D,"Rp-000-silh,Rn-000-silh",0.5,test_response,Rn-320,,Choose the matching picture.,21,Mental Rotation,mental-rotation,mental-rotation,mrot_2d_rabbit_320,,5000,-0.5595142097,,,
2d-duck,1,mental-rotation-prompt1,Dp-200,Dp-000-silh,2D,"Dp-000-silh,Dn-000-silh",0.5,test_response,Dp-200,,Choose the matching picture.,34,Mental Rotation,mental-rotation,mental-rotation,mrot_2d_duck_200,,5000,2.503478691,,,
2d-duck,1,mental-rotation-prompt1,Dn-040,Dn-000-silh,2D,"Dp-000-silh,Dn-000-silh",0.5,test_response,Dn-040,,Choose the matching picture.,26,Mental Rotation,mental-rotation,mental-rotation,mrot_2d_duck_040,,5000,-1.094355573,,,
2d-duck,1,mental-rotation-prompt1,Dp-120,Dp-000-silh,2D,"Dp-000-silh,Dn-000-silh",0.5,test_response,Dp-120,,Choose the matching picture.,30,Mental Rotation,mental-rotation,mental-rotation,mrot_2d_duck_120,,5000,0.4953734321,,,
2d-duck,1,mental-rotation-prompt1,Dn-080,Dn-000-silh,2D,"Dp-000-silh,Dn-000-silh",0.5,test_response,Dn-080,,Choose the matching picture.,29,Mental Rotation,mental-rotation,mental-rotation,mrot_2d_duck_080,,5000,0.2319124725,,,
2d-duck,1,mental-rotation-prompt1,Dn-160,Dn-000-silh,2D,"Dp-000-silh,Dn-000-silh",0.5,test_response,Dn-160,,Choose the matching picture.,33,Mental Rotation,mental-rotation,mental-rotation,mrot_2d_duck_160,,5000,3.010417442,,,
2d-duck,1,mental-rotation-prompt1,Dp-040,Dp-000-silh,2D,"Dp-000-silh,Dn-000-silh",0.5,test_response,Dp-040,,Choose the matching picture.,27,Mental Rotation,mental-rotation,mental-rotation,mrot_2d_duck_040,,5000,1.013785031,,,
2d-duck,1,mental-rotation-prompt1,Dn-200,Dn-000-silh,2D,"Dp-000-silh,Dn-000-silh",0.5,test_response,Dn-200,,Choose the matching picture.,35,Mental Rotation,mental-rotation,mental-rotation,mrot_2d_duck_200,,5000,2.709860344,,,
2d-duck,1,mental-rotation-prompt1,Dp-080,Dp-000-silh,2D,"Dp-000-silh,Dn-000-silh",0.5,test_response,Dp-080,,Choose the matching picture.,28,Mental Rotation,mental-rotation,mental-rotation,mrot_2d_duck_080,,5000,0.9969168594,,,
2d-duck,1,mental-rotation-prompt1,Dp-120,Dp-000-silh,2D,"Dp-000-silh,Dn-000-silh",0.5,test_response,Dp-120,,Choose the matching picture.,30,Mental Rotation,mental-rotation,mental-rotation,mrot_2d_duck_120,,5000,0.4953734321,,,
2d-duck,1,mental-rotation-prompt1,Dp-160,Dp-000-silh,2D,"Dp-000-silh,Dn-000-silh",0.5,test_response,Dp-160,,Choose the matching picture.,32,Mental Rotation,mental-rotation,mental-rotation,mrot_2d_duck_160,,5000,2.645080401,,,
2d-duck,1,mental-rotation-prompt1,Dn-120,Dn-000-silh,2D,"Dp-000-silh,Dn-000-silh",0.5,test_response,Dn-120,,Choose the matching picture.,31,Mental Rotation,mental-rotation,mental-rotation,mrot_2d_duck_120,,5000,0.6666919649,,,
2d-duck,1,mental-rotation-prompt1,Dp-200,Dp-000-silh,2D,"Dp-000-silh,Dn-000-silh",0.5,test_response,Dp-200,,Choose the matching picture.,34,Mental Rotation,mental-rotation,mental-rotation,mrot_2d_duck_200,,5000,2.503478691,,,
2d-duck,1,mental-rotation-prompt1,Dn-080,Dn-000-silh,2D,"Dp-000-silh,Dn-000-silh",0.5,test_response,Dn-080,,Choose the matching picture.,29,Mental Rotation,mental-rotation,mental-rotation,mrot_2d_duck_080,,5000,0.2319124725,,,
2d-duck,1,mental-rotation-prompt1,Dn-120,Dn-000-silh,2D,"Dp-000-silh,Dn-000-silh",0.5,test_response,Dn-120,,Choose the matching picture.,31,Mental Rotation,mental-rotation,mental-rotation,mrot_2d_duck_120,,5000,0.6666919649,,,
2d-duck,1,mental-rotation-prompt1,Dp-160,Dp-000-silh,2D,"Dp-000-silh,Dn-000-silh",0.5,test_response,Dp-160,,Choose the matching picture.,32,Mental Rotation,mental-rotation,mental-rotation,mrot_2d_duck_160,,5000,2.645080401,,,
2d-duck,1,mental-rotation-prompt1,Dn-160,Dn-000-silh,2D,"Dp-000-silh,Dn-000-silh",0.5,test_response,Dn-160,,Choose the matching picture.,33,Mental Rotation,mental-rotation,mental-rotation,mrot_2d_duck_160,,5000,3.010417442,,,
2d-duck,1,mental-rotation-prompt1,Dn-200,Dn-000-silh,2D,"Dp-000-silh,Dn-000-silh",0.5,test_response,Dn-200,,Choose the matching picture.,35,Mental Rotation,mental-rotation,mental-rotation,mrot_2d_duck_200,,5000,2.709860344,,,
2d-duck,1,mental-rotation-prompt1,Dp-240,Dp-000-silh,2D,"Dp-000-silh,Dn-000-silh",0.5,test_response,Dp-240,,Choose the matching picture.,36,Mental Rotation,mental-rotation,mental-rotation,mrot_2d_duck_240,,5000,1.610506496,,,
2d-duck,1,mental-rotation-prompt1,Dn-240,Dn-000-silh,2D,"Dp-000-silh,Dn-000-silh",0.5,test_response,Dn-240,,Choose the matching picture.,37,Mental Rotation,mental-rotation,mental-rotation,mrot_2d_duck_240,,5000,1.418173888,,,
2d-duck,1,mental-rotation-prompt1,Dp-280,Dp-000-silh,2D,"Dp-000-silh,Dn-000-silh",0.5,test_response,Dp-280,,Choose the matching picture.,38,Mental Rotation,mental-rotation,mental-rotation,mrot_2d_duck_280,,5000,-7.1,,,
2d-duck,1,mental-rotation-prompt1,Dn-280,Dn-000-silh,2D,"Dp-000-silh,Dn-000-silh",0.5,test_response,Dn-280,,Choose the matching picture.,39,Mental Rotation,mental-rotation,mental-rotation,mrot_2d_duck_280,,5000,0.3270617888,,,
2d-duck,1,mental-rotation-prompt1,Dp-320,Dp-000-silh,2D,"Dp-000-silh,Dn-000-silh",0.5,test_response,Dp-320,,Choose the matching picture.,40,Mental Rotation,mental-rotation,mental-rotation,mrot_2d_duck_320,,5000,0.4169967517,,,
2d-duck,1,mental-rotation-prompt1,Dn-320,Dn-000-silh,2D,"Dp-000-silh,Dn-000-silh",0.5,test_response,Dn-320,,Choose the matching picture.,41,Mental Rotation,mental-rotation,mental-rotation,mrot_2d_duck_320,,5000,0.3318778561,,,
3D,3,mental-rotation-prompt1,an1-240,an1-000,3D,"ap1-000,an1-000",0.5,test_response,an1-240,,Choose the matching picture.,78,Mental Rotation,mental-rotation,mental-rotation,mrot_3d_shape_240,,5000,4.551854064,,,
3D,3,mental-rotation-prompt1,ap1-280,ap1-000,3D,"ap1-000,an1-000",0.5,test_response,ap1-280,,Choose the matching picture.,79,Mental Rotation,mental-rotation,mental-rotation,mrot_3d_shape_280,,5000,4.665080239,,,
3D,3,mental-rotation-prompt1,ap1-320,ap1-000,3D,"ap1-000,an1-000",0.5,test_response,ap1-320,,Choose the matching picture.,80,Mental Rotation,mental-rotation,mental-rotation,mrot_3d_shape_320,,5000,2.648944978,,,
3D,3,mental-rotation-prompt1,ap2-240,ap2-000,3D,"ap2-000,an2-000",0.5,test_response,ap2-240,,Choose the matching picture.,81,Mental Rotation,mental-rotation,mental-rotation,mrot_3d_shape_240,,5000,6.575195472,,,
3D,3,mental-rotation-prompt1,an2-280,an2-000,3D,"ap2-000,an2-000",0.5,test_response,an2-280,,Choose the matching picture.,82,Mental Rotation,mental-rotation,mental-rotation,mrot_3d_shape_280,,5000,5.152036602,,,
3D,3,mental-rotation-prompt1,an2-320,an2-000,3D,"ap2-000,an2-000",0.5,test_response,an2-320,,Choose the matching picture.,83,Mental Rotation,mental-rotation,mental-rotation,mrot_3d_shape_320,,5000,4.573810111,,,
3D,3,mental-rotation-prompt1,ap6-280,ap6-000,3D,"an6-000,ap6-000",0.5,test_response,ap6-280,,Choose the matching picture.,84,Mental Rotation,mental-rotation,mental-rotation,mrot_3d_shape_280,,5000,5.498211021,,,
3D,3,mental-rotation-prompt1,an6-320,an6-000,3D,"an6-000,ap6-000",0.5,test_response,an6-320,,Choose the matching picture.,85,Mental Rotation,mental-rotation,mental-rotation,mrot_3d_shape_320,,5000,3.907138255,,,
3D,3,mental-rotation-prompt1,ap10-240,ap10-000,3D,"an10-000,ap10-000",0.5,test_response,ap10-240,,Choose the matching picture.,86,Mental Rotation,mental-rotation,mental-rotation,mrot_3d_shape_240,,5000,5.083581093,,,
3D,3,mental-rotation-prompt1,ap10-320,ap10-000,3D,"an10-000,ap10-000",0.5,test_response,ap10-320,,Choose the matching picture.,87,Mental Rotation,mental-rotation,mental-rotation,mrot_3d_shape_320,,5000,4.039703379,,,
3D,3,mental-rotation-prompt1,an11-240,an11-000,3D,"an11-000,ap11-000",0.5,test_response,an11-240,,Choose the matching picture.,88,Mental Rotation,mental-rotation,mental-rotation,mrot_3d_shape_240,,5000,7.008367073,,,
3D,3,mental-rotation-prompt1,an11-320,an11-000,3D,"an11-000,ap11-000",0.5,test_response,an11-320,,Choose the matching picture.,89,Mental Rotation,mental-rotation,mental-rotation,mrot_3d_shape_320,,5000,4.206304063,,,
3D,3,mental-rotation-prompt1,an13-280,an11-000,3D,"an11-000,ap11-000",0.5,test_response,an13-280,,Choose the matching picture.,90,Mental Rotation,mental-rotation,mental-rotation,mrot_3d_shape_280,,5000,23.48328875,,,
3D,3,mental-rotation-prompt1,ap13-240,ap13-000,3D,"an13-000,ap13-000",0.5,test_response,ap13-240,,Choose the matching picture.,91,Mental Rotation,mental-rotation,mental-rotation,mrot_3d_shape_240,,5000,5.138278913,,,
3D,3,mental-rotation-prompt1,an17-320,an17-000,3D,"an17-000,ap17-000",0.5,test_response,an17-320,,Choose the matching picture.,92,Mental Rotation,mental-rotation,mental-rotation,mrot_3d_shape_320,,5000,4.213370623,,,
3D,3,mental-rotation-prompt1,ap17-240,ap17-000,3D,"an17-000,ap17-000",0.5,test_response,ap17-240,,Choose the matching picture.,93,Mental Rotation,mental-rotation,mental-rotation,mrot_3d_shape_240,,5000,5.425436411,,,
3D,3,mental-rotation-prompt1,ap17-280,ap17-000,3D,"an17-000,ap17-000",0.5,test_response,ap17-280,,Choose the matching picture.,94,Mental Rotation,mental-rotation,mental-rotation,mrot_3d_shape_280,,5000,4.818307043,,,
3D,3,mental-rotation-prompt1,bn1-280,bn1-000,3D,"bn1-000,bp1-000",0.5,test_response,bn1-280,,Choose the matching picture.,95,Mental Rotation,mental-rotation,mental-rotation,mrot_3d_shape_280,,5000,5.043774552,,,
3D,3,mental-rotation-prompt1,bp1-320,bp1-000,3D,"bn1-000,bp1-000",0.5,test_response,bp1-320,,Choose the matching picture.,96,Mental Rotation,mental-rotation,mental-rotation,mrot_3d_shape_320,,5000,3.596369187,,,
3D,3,mental-rotation-prompt1,bn5-240,bn5-000,3D,"bn5-000,bp5-000",0.5,test_response,bn5-240,,Choose the matching picture.,97,Mental Rotation,mental-rotation,mental-rotation,mrot_3d_shape_240,,5000,5.325231676,,,
3D,3,mental-rotation-prompt1,bn5-320,bn5-000,3D,"bn5-000,bp5-000",0.5,test_response,bn5-320,,Choose the matching picture.,98,Mental Rotation,mental-rotation,mental-rotation,mrot_3d_shape_320,,5000,4.911091619,,,
3D,3,mental-rotation-prompt1,bn6-280,bn6-000,3D,"bn6-000,bp6-000",0.5,test_response,bn6-280,,Choose the matching picture.,99,Mental Rotation,mental-rotation,mental-rotation,mrot_3d_shape_280,,5000,4.966424625,,,
3D,3,mental-rotation-prompt1,bp6-240,bp6-000,3D,"bn6-000,bp6-000",0.5,test_response,bp6-240,,Choose the matching picture.,100,Mental Rotation,mental-rotation,mental-rotation,mrot_3d_shape_240,,5000,4.921732734,,,
3D,3,mental-rotation-prompt1,bp8-280,bp8-000,3D,"bp8-000,bn8-000",0.5,test_response,bp8-280,,Choose the matching picture.,101,Mental Rotation,mental-rotation,mental-rotation,mrot_3d_shape_280,,5000,4.268576811,,,
3D,3,mental-rotation-prompt1,bn8-240,bn8-000,3D,"bp8-000,bn8-000",0.5,test_response,bn8-240,,Choose the matching picture.,102,Mental Rotation,mental-rotation,mental-rotation,mrot_3d_shape_240,,5000,5.435066553,,,
3D,3,mental-rotation-prompt1,bn12-240,bn12-000,3D,"bn12-000,bp12-000",0.5,test_response,bn12-240,,Choose the matching picture.,103,Mental Rotation,mental-rotation,mental-rotation,mrot_3d_shape_240,,5000,20.65816496,,,
3D,3,mental-rotation-prompt1,bn12-280,bn12-000,3D,"bn12-000,bp12-000",0.5,test_response,bn12-280,,Choose the matching picture.,104,Mental Rotation,mental-rotation,mental-rotation,mrot_3d_shape_280,,5000,8.245619818,,,
3D,3,mental-rotation-prompt1,bp12-320,bp12-000,3D,"bn12-000,bp12-000",0.5,test_response,bp12-320,,Choose the matching picture.,105,Mental Rotation,mental-rotation,mental-rotation,mrot_3d_shape_320,,5000,5.985152244,,,
3D,3,mental-rotation-prompt1,bp14-240,bp14-000,3D,"bp14-000,bn14-000",0.5,test_response,bp14-240,,Choose the matching picture.,106,Mental Rotation,mental-rotation,mental-rotation,mrot_3d_shape_240,,5000,6.133894881,,,
3D,3,mental-rotation-prompt1,bn14-280,bn14-000,3D,"bp14-000,bn14-000",0.5,test_response,bn14-280,,Choose the matching picture.,107,Mental Rotation,mental-rotation,mental-rotation,mrot_3d_shape_280,,5000,4.728539105,,,
3D,3,mental-rotation-prompt1,bn14-320,bn14-000,3D,"bp14-000,bn14-000",0.5,test_response,bn14-320,,Choose the matching picture.,108,Mental Rotation,mental-rotation,mental-rotation,mrot_3d_shape_320,,5000,5.380188928,,,
3D,3,mental-rotation-prompt1,bn15-240,bn15-000,3D,"bn15-000,bp15-000",0.5,test_response,bn15-240,,Choose the matching picture.,109,Mental Rotation,mental-rotation,mental-rotation,mrot_3d_shape_240,,5000,7.853395203,,,
3D,3,mental-rotation-prompt1,bp15-280,bp15-000,3D,"bn15-000,bp15-000",0.5,test_response,bp15-280,,Choose the matching picture.,110,Mental Rotation,mental-rotation,mental-rotation,mrot_3d_shape_280,,5000,6.688976295,,,
3D,3,mental-rotation-prompt1,bp15-320,bp15-000,3D,"bn15-000,bp15-000",0.5,test_response,bp15-320,,Choose the matching picture.,111,Mental Rotation,mental-rotation,mental-rotation,mrot_3d_shape_320,,5000,,,,
